id,date,slug,status,url,backlink_rows,ref_domains,gsc_clicks,gsc_impressions,decision,reason
214298,2023-08-29T09:28:25,echooo-wallet-hits-10k-accounts-propelled,publish,https://coincu.com/echooo-wallet-hits-10k-accounts-propelled,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214302,2023-08-29T09:14:47,matrixport-implements-smart-stop-loss,publish,https://coincu.com/matrixport-implements-smart-stop-loss,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214309,2023-08-29T09:13:42,bybit-sees-massive-bitcoin-withdrawals,publish,https://coincu.com/bybit-sees-massive-bitcoin-withdrawals,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214273,2023-08-29T08:13:42,witnesses-sam-bankman-fried-proposal-rejected,publish,https://coincu.com/witnesses-sam-bankman-fried-proposal-rejected,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214264,2023-08-29T08:13:39,steadefi-attack-transfers-624-3-eth-to-tornado,publish,https://coincu.com/steadefi-attack-transfers-624-3-eth-to-tornado,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214266,2023-08-29T07:51:53,balancer-attackers-now-accrues-2-1-million,publish,https://coincu.com/balancer-attackers-now-accrues-2-1-million,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214242,2023-08-29T07:41:44,hong-kongs-crypto-exchanges-grapple,publish,https://coincu.com/hong-kongs-crypto-exchanges-grapple,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214241,2023-08-29T07:23:48,dcg-nears-90-recovery-in-genesis-creditors,publish,https://coincu.com/dcg-nears-90-recovery-in-genesis-creditors,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214233,2023-08-29T06:57:20,sec-begins-counterattack-against-binance,publish,https://coincu.com/sec-begins-counterattack-against-binance,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214230,2023-08-29T06:47:57,the-graphs-phase-3-l2-scaling-surges,publish,https://coincu.com/the-graphs-phase-3-l2-scaling-surges,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214229,2023-08-29T06:32:07,us-sec-expanding-bitcoin-etf-reviews,publish,https://coincu.com/us-sec-expanding-bitcoin-etf-reviews,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214196,2023-08-29T03:55:01,nft-trading-volume-73-2m-lowest-in-two-years,publish,https://coincu.com/nft-trading-volume-73-2m-lowest-in-two-years,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214170,2023-08-29T03:11:22,bluemove-to-stop-on-sei-network,publish,https://coincu.com/bluemove-to-stop-on-sei-network,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214167,2023-08-29T02:52:50,opnx-now-stops-converting-flex-to-ox,publish,https://coincu.com/opnx-now-stops-converting-flex-to-ox,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214166,2023-08-29T02:37:13,sec-commissioner-oppose-sanctions-nft,publish,https://coincu.com/sec-commissioner-oppose-sanctions-nft,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214146,2023-08-28T17:04:18,balancers-losses-exceeded-2-1-million,publish,https://coincu.com/balancers-losses-exceeded-2-1-million,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214132,2023-08-28T16:05:24,hashkey-set-to-launch-matic-usd-avax-usd-trading,publish,https://coincu.com/hashkey-set-to-launch-matic-usd-avax-usd-trading,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214112,2023-08-28T15:42:35,impact-theory-faces-sec-scrutiny,publish,https://coincu.com/impact-theory-faces-sec-scrutiny,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214084,2023-08-28T15:41:11,galxe-protocol-empowering-decentralized,publish,https://coincu.com/galxe-protocol-empowering-decentralized,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214071,2023-08-28T14:52:10,binance-fiat-currency-restrictions-for-russian,publish,https://coincu.com/binance-fiat-currency-restrictions-for-russian,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214092,2023-08-28T14:50:28,magic-eden-ignites-1m-fund-for-nfts,publish,https://coincu.com/magic-eden-ignites-1m-fund-for-nfts,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214059,2023-08-28T14:01:32,pancakeswap-11million-cake-tokens,publish,https://coincu.com/pancakeswap-11million-cake-tokens,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
214054,2023-08-28T13:58:21,reliance-group-blockchain-cbdc,publish,https://coincu.com/reliance-group-blockchain-cbdc,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
213966,2023-08-28T11:23:00,market-overview-aug-21-aug-27,publish,https://coincu.com/market-overview-aug-21-aug-27,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
213952,2023-08-28T10:03:21,wintermute-transfers-7m-blur-across-coinbase,publish,https://coincu.com/wintermute-transfers-7m-blur-across-coinbase,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
213958,2023-08-28T10:01:20,okx-and-bybit-eliminate-banks-in-russia,publish,https://coincu.com/okx-and-bybit-eliminate-banks-in-russia,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
213920,2023-08-28T09:16:09,starknets-quantum-leap-nft-drop-sparks-aug-30,publish,https://coincu.com/starknets-quantum-leap-nft-drop-sparks-aug-30,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
213899,2023-08-28T09:02:29,crypto-luminary-ben-armstrong-resigns,publish,https://coincu.com/crypto-luminary-ben-armstrong-resigns,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
213881,2023-08-28T08:15:03,binance-announces-integration-of-mirrorx,publish,https://coincu.com/binance-announces-integration-of-mirrorx,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
213865,2023-08-28T07:48:03,south-korea-boosts-crypto-exchange-security,publish,https://coincu.com/south-korea-boosts-crypto-exchange-security,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
213797,2023-08-28T06:51:21,exciting-vote-soon-upgrade-dydx-v4-to-dydx-chain,publish,https://coincu.com/exciting-vote-soon-upgrade-dydx-v4-to-dydx-chain,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
213845,2023-08-28T05:24:59,binance-remove-39-liquidity-pools,publish,https://coincu.com/binance-remove-39-liquidity-pools,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
213792,2023-08-28T04:04:06,exchange-bitcoin-ethereum-balances-5-year-lows,publish,https://coincu.com/exchange-bitcoin-ethereum-balances-5-year-lows,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
213769,2023-08-28T03:27:49,12-fake-crypto-accounts-on-x,publish,https://coincu.com/12-fake-crypto-accounts-on-x,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
