id,date,slug,status,url,backlink_rows,ref_domains,gsc_clicks,gsc_impressions,decision,reason
343241,2025-06-14T10:19:18,ant-lianlian-hk-stablecoin-licenses,publish,https://coincu.com/ant-lianlian-hk-stablecoin-licenses,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343238,2025-06-14T09:46:47,gemini-coinbase-eu-crypto-licenses,publish,https://coincu.com/gemini-coinbase-eu-crypto-licenses,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343235,2025-06-14T09:17:28,yuga-labs-apecoin-dao-vote,publish,https://coincu.com/yuga-labs-apecoin-dao-vote,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343232,2025-06-14T08:48:04,un-security-council-israel-iran,publish,https://coincu.com/un-security-council-israel-iran,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343229,2025-06-14T08:16:59,nasdaq-smallcaps-buying-altcoins,publish,https://coincu.com/nasdaq-smallcaps-buying-altcoins,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343226,2025-06-14T07:47:18,invesco-galaxy-solana-etf-registered,publish,https://coincu.com/invesco-galaxy-solana-etf-registered,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343223,2025-06-14T07:17:35,binance-degen-token-airdrop,publish,https://coincu.com/binance-degen-token-airdrop,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343220,2025-06-14T06:47:28,trump-awareness-israel-iran-strike,publish,https://coincu.com/trump-awareness-israel-iran-strike,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343217,2025-06-14T06:17:45,cold-wallet-theft-douyin-warning,publish,https://coincu.com/cold-wallet-theft-douyin-warning,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343214,2025-06-14T05:48:00,binance-alpha-roam-airdrop-event,publish,https://coincu.com/binance-alpha-roam-airdrop-event,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343208,2025-06-14T04:47:54,iran-nuclear-continuation-israeli-airstrikes,publish,https://coincu.com/iran-nuclear-continuation-israeli-airstrikes,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343205,2025-06-14T04:18:23,whale-trader-altcoin-shorts-profits,publish,https://coincu.com/whale-trader-altcoin-shorts-profits,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343202,2025-06-14T03:47:06,un-council-israel-iran-crypto-impact,publish,https://coincu.com/un-council-israel-iran-crypto-impact,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343199,2025-06-14T03:17:35,sharplink-gaming-acquires-ethereum,publish,https://coincu.com/sharplink-gaming-acquires-ethereum,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343195,2025-06-14T02:47:47,small-cap-crypto-purchase-announcement,publish,https://coincu.com/small-cap-crypto-purchase-announcement,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343191,2025-06-14T01:47:33,fidelity-solana-etfs-filings,publish,https://coincu.com/fidelity-solana-etfs-filings,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343188,2025-06-14T01:18:47,fidelity-solana-spot-etf-staking,publish,https://coincu.com/fidelity-solana-spot-etf-staking,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343185,2025-06-14T00:47:31,dow-jones-sp500-decline-energy-rise,publish,https://coincu.com/dow-jones-sp500-decline-energy-rise,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343182,2025-06-14T00:17:30,iran-missile-strike-israel-crypto,publish,https://coincu.com/iran-missile-strike-israel-crypto,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343178,2025-06-13T23:50:14,gotbit-founder-sentenced-crypto-manipulation,publish,https://coincu.com/gotbit-founder-sentenced-crypto-manipulation,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343176,2025-06-13T23:48:21,gotbit-ceo-sentenced-crypto-fraud,publish,https://coincu.com/gotbit-ceo-sentenced-crypto-fraud,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343173,2025-06-13T22:48:58,invesco-galaxy-solana-etf-delaware,publish,https://coincu.com/invesco-galaxy-solana-etf-delaware,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343170,2025-06-13T22:17:38,hong-kong-digital-asset-licensing,publish,https://coincu.com/hong-kong-digital-asset-licensing,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343167,2025-06-13T21:47:44,blockchain-transform-financial-infrastructure,publish,https://coincu.com/blockchain-transform-financial-infrastructure,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343164,2025-06-13T21:17:09,sec-appoints-digital-asset-experts,publish,https://coincu.com/sec-appoints-digital-asset-experts,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343066,2025-06-13T21:00:00,the-ultimate-guide-to-top-presale-cryptos-to-buy-today,publish,https://coincu.com/the-ultimate-guide-to-top-presale-cryptos-to-buy-today,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343160,2025-06-13T20:47:14,cftc-crypto-compliance-innovation,publish,https://coincu.com/cftc-crypto-compliance-innovation,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343157,2025-06-13T20:18:17,israeli-attack-us-coordination-claim,publish,https://coincu.com/israeli-attack-us-coordination-claim,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343154,2025-06-13T19:47:44,jd-group-offshore-rmb-stablecoins,publish,https://coincu.com/jd-group-offshore-rmb-stablecoins,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343151,2025-06-13T19:16:58,us-inflation-expectations-tariff-impact,publish,https://coincu.com/us-inflation-expectations-tariff-impact,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343148,2025-06-13T18:47:37,iran-missiles-israel-crypto-impact,publish,https://coincu.com/iran-missiles-israel-crypto-impact,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343145,2025-06-13T18:18:19,binance-alpha-sgc-token-launch,publish,https://coincu.com/binance-alpha-sgc-token-launch,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343142,2025-06-13T17:48:17,solana-sui-transform-institutional-blockchain,publish,https://coincu.com/solana-sui-transform-institutional-blockchain,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343139,2025-06-13T17:17:55,oil-prices-rise-middle-east-conflict,publish,https://coincu.com/oil-prices-rise-middle-east-conflict,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343135,2025-06-13T16:47:34,india-crypto-tax-investigation,publish,https://coincu.com/india-crypto-tax-investigation,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343132,2025-06-13T16:18:11,walmart-amazon-stablecoin-issuance,publish,https://coincu.com/walmart-amazon-stablecoin-issuance,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343128,2025-06-13T15:48:33,hong-kong-sfc-expands-regulation,publish,https://coincu.com/hong-kong-sfc-expands-regulation,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343118,2025-06-13T15:19:02,rootdata-second-analyst-competition-prize,publish,https://coincu.com/rootdata-second-analyst-competition-prize,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343111,2025-06-13T14:48:07,israel-ready-conflict-iran,publish,https://coincu.com/israel-ready-conflict-iran,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343105,2025-06-13T14:32:27,doge-aims-for-10-price-but-is-its-top%e2%80%9110-spot-safe-from-little-pepes-lilpepe-projected-24102-run-one-doge-trader-is-worried,publish,https://coincu.com/doge-aims-for-10-price-but-is-its-top%e2%80%9110-spot-safe-from-little-pepes-lilpepe-projected-24102-run-one-doge-trader-is-worried,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343104,2025-06-13T14:18:03,israeli-strike-iran-natanz-damage,publish,https://coincu.com/israeli-strike-iran-natanz-damage,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343055,2025-06-13T14:00:00,mexc-launches-golden-era-showdown-mid-year-trading-event-with-a-10-million-usdt-prize-pool,publish,https://coincu.com/mexc-launches-golden-era-showdown-mid-year-trading-event-with-a-10-million-usdt-prize-pool,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343100,2025-06-13T13:47:49,iran-retaliation-israel-airstrikes,publish,https://coincu.com/iran-retaliation-israel-airstrikes,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343094,2025-06-13T13:18:07,ethereum-internal-changes-speculation-highs,publish,https://coincu.com/ethereum-internal-changes-speculation-highs,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343086,2025-06-13T13:11:18,3-5b-in-btc-eth-options-expire-whats-next,publish,https://coincu.com/3-5b-in-btc-eth-options-expire-whats-next,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343085,2025-06-13T12:47:44,iran-nuclear-activities-geopolitical-impact,publish,https://coincu.com/iran-nuclear-activities-geopolitical-impact,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343082,2025-06-13T12:18:22,blackrock-buidl-fund-growth-3,publish,https://coincu.com/blackrock-buidl-fund-growth-3,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343075,2025-06-13T11:47:09,trump-praises-israel-strike-iran-geopolitical-concerns,publish,https://coincu.com/trump-praises-israel-strike-iran-geopolitical-concerns,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343070,2025-06-13T11:38:04,polkadot-eyes-bitcoin-reserve-with-500k-dot-plan,publish,https://coincu.com/polkadot-eyes-bitcoin-reserve-with-500k-dot-plan,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343069,2025-06-13T11:17:55,israel-airstrikes-iran-crypto-impact,publish,https://coincu.com/israel-airstrikes-iran-crypto-impact,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343060,2025-06-13T10:48:36,israel-iran-natanz-crypto-reactions,publish,https://coincu.com/israel-iran-natanz-crypto-reactions,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
343052,2025-06-13T10:18:23,trump-israel-iran-crypto-impact,publish,https://coincu.com/trump-israel-iran-crypto-impact,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
