id,date,slug,status,url,backlink_rows,ref_domains,gsc_clicks,gsc_impressions,decision,reason
229877,2023-11-21T08:25:49,spoon-blockchain,publish,https://coincu.com/spoon-blockchain,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229876,2023-11-21T08:25:47,speculative-investment,publish,https://coincu.com/speculative-investment,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229875,2023-11-21T08:25:44,spear-phishing,publish,https://coincu.com/spear-phishing,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229874,2023-11-21T08:25:41,spac,publish,https://coincu.com/spac,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229873,2023-11-21T08:25:38,stochastic-oscillator,publish,https://coincu.com/stochastic-oscillator,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229872,2023-11-21T08:25:35,source-code,publish,https://coincu.com/source-code,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229871,2023-11-21T08:25:32,solidity,publish,https://coincu.com/solidity,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229870,2023-11-21T08:25:28,soft-peg,publish,https://coincu.com/soft-peg,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229869,2023-11-21T08:25:25,soft-fork-blockchain,publish,https://coincu.com/soft-fork-blockchain,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229868,2023-11-21T08:25:22,soft-cap,publish,https://coincu.com/soft-cap,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229866,2023-11-21T08:25:19,social-engineering,publish,https://coincu.com/social-engineering,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229865,2023-11-21T08:25:16,smart-token,publish,https://coincu.com/smart-token,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229864,2023-11-21T08:25:12,smart-home,publish,https://coincu.com/smart-home,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229863,2023-11-21T08:25:09,smart-contract-audit,publish,https://coincu.com/smart-contract-audit,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229855,2023-11-21T08:07:45,state-channel,publish,https://coincu.com/state-channel,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229854,2023-11-21T08:07:42,simplified-payment-verification-spv,publish,https://coincu.com/simplified-payment-verification-spv,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229853,2023-11-21T08:07:39,sim-swap,publish,https://coincu.com/sim-swap,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
229851,2023-11-21T08:07:33,signal,publish,https://coincu.com/signal,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
