id,date,slug,status,url,backlink_rows,ref_domains,gsc_clicks,gsc_impressions,decision,reason
297335,2024-12-16T21:39:40,forte-unveils-open-source-rules-engine-to-support-safety-and-economic-stability-in-blockchain-development,publish,https://coincu.com/forte-unveils-open-source-rules-engine-to-support-safety-and-economic-stability-in-blockchain-development,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297331,2024-12-16T19:31:08,floki-expands-presence-in-uae-as-sponsor-of-the-2024-world-tennis-league,publish,https://coincu.com/floki-expands-presence-in-uae-as-sponsor-of-the-2024-world-tennis-league,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297313,2024-12-16T16:40:35,vana-mainnet-goes-live-with-vana-to-power-data-as-a-new-asset-class-in-global-ai-economy,publish,https://coincu.com/vana-mainnet-goes-live-with-vana-to-power-data-as-a-new-asset-class-in-global-ai-economy,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297274,2024-12-16T15:18:00,bitcoin-miner-riot-buys-667-bitcoin,publish,https://coincu.com/bitcoin-miner-riot-buys-667-bitcoin,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297243,2024-12-16T14:16:20,forbes-web3-celebrates-innovation-legacy-pass-members-showcased-in-the-forbes-magazine,publish,https://coincu.com/forbes-web3-celebrates-innovation-legacy-pass-members-showcased-in-the-forbes-magazine,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297234,2024-12-16T14:02:33,eliza-labs-and-stanford-universitys-fdci-to-explore-ai-agents-impact-on-digital-currency-systems,publish,https://coincu.com/eliza-labs-and-stanford-universitys-fdci-to-explore-ai-agents-impact-on-digital-currency-systems,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297217,2024-12-16T13:15:38,the-next-big-shiba-inu-price-rally-could-be-just-days-away-as-trader-says-not-to-fade-shib-and-this-coin-with-8400-potential,publish,https://coincu.com/the-next-big-shiba-inu-price-rally-could-be-just-days-away-as-trader-says-not-to-fade-shib-and-this-coin-with-8400-potential,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297215,2024-12-16T13:07:07,bydfi-joins-code-vasp-advancing-regulatory-efforts-in-korea,publish,https://coincu.com/bydfi-joins-code-vasp-advancing-regulatory-efforts-in-korea,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297204,2024-12-16T13:03:20,cosmos-liquidity-growth-targets-10x-boost-2025,publish,https://coincu.com/cosmos-liquidity-growth-targets-10x-boost-2025,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297142,2024-12-16T12:30:00,missed-eos-qubetics-could-be-the-crypto-jackpot-youve-been-waiting-for,publish,https://coincu.com/missed-eos-qubetics-could-be-the-crypto-jackpot-youve-been-waiting-for,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297200,2024-12-16T12:29:10,bitget-bitcoin-service-license-in-el-salvador,publish,https://coincu.com/bitget-bitcoin-service-license-in-el-salvador,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297197,2024-12-16T10:56:06,how-to-accept-usdt-which-crypto-payment-provider-to-choose,publish,https://coincu.com/how-to-accept-usdt-which-crypto-payment-provider-to-choose,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297193,2024-12-16T10:43:06,is-solana-a-good-investment-today-should-you-buy-it,publish,https://coincu.com/is-solana-a-good-investment-today-should-you-buy-it,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297139,2024-12-16T08:30:00,best-altcoins-for-exponential-returns-in-2024-qubetics-innovation-cosmos-scalability-and-eos-speed-unlocking-massive-growth-potential,publish,https://coincu.com/best-altcoins-for-exponential-returns-in-2024-qubetics-innovation-cosmos-scalability-and-eos-speed-unlocking-massive-growth-potential,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297132,2024-12-16T03:15:00,best-meme-coins-to-buy-in-december-2024-for-high-rois-btfd-coin-cat-in-a-dogs-world-and-just-a-chill-guy-are-on-fire,publish,https://coincu.com/best-meme-coins-to-buy-in-december-2024-for-high-rois-btfd-coin-cat-in-a-dogs-world-and-just-a-chill-guy-are-on-fire,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297082,2024-12-16T01:30:00,top-meme-coins-for-massive-return-potential-btfd-coin-neiro-and-osaka-protocol-aim-to-double-your-wallets-size,publish,https://coincu.com/top-meme-coins-for-massive-return-potential-btfd-coin-neiro-and-osaka-protocol-aim-to-double-your-wallets-size,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297072,2024-12-15T23:15:00,ignored-stackss-rise-start-small-with-this-layer-one-blockchain-and-gain-big,publish,https://coincu.com/ignored-stackss-rise-start-small-with-this-layer-one-blockchain-and-gain-big,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297077,2024-12-15T22:30:00,crypto-experts-believe-btfd-coin-memecoin-and-bone-shibaswap-are-the-top-meme-coins-for-massive-income,publish,https://coincu.com/crypto-experts-believe-btfd-coin-memecoin-and-bone-shibaswap-are-the-top-meme-coins-for-massive-income,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297110,2024-12-15T15:00:00,plus-wallet-empowers-users-crypto-com-alliance,publish,https://coincu.com/plus-wallet-empowers-users-crypto-com-alliance,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297046,2024-12-15T13:15:00,qubetics-sets-a-new-standard-for-payments-as-ethereum-innovates-decentralisation-and-vechain-brings-trust-to-trade,publish,https://coincu.com/qubetics-sets-a-new-standard-for-payments-as-ethereum-innovates-decentralisation-and-vechain-brings-trust-to-trade,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297041,2024-12-15T12:30:00,skipped-the-cardano-frenzy-heres-why-qubetics-is-your-best-crypto-bet-for-december-2024-and-beyond,publish,https://coincu.com/skipped-the-cardano-frenzy-heres-why-qubetics-is-your-best-crypto-bet-for-december-2024-and-beyond,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297052,2024-12-15T10:18:04,pepe-coin-pepe-rexas-finance-rxs-hit-new-all-time-highs-as-shiba-inu-shib-eyes-0-00005,publish,https://coincu.com/pepe-coin-pepe-rexas-finance-rxs-hit-new-all-time-highs-as-shiba-inu-shib-eyes-0-00005,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
296992,2024-12-15T03:00:00,is-web3bay-the-next-big-thing-in-e-commerce,publish,https://coincu.com/is-web3bay-the-next-big-thing-in-e-commerce,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297014,2024-12-15T01:37:41,world-liberty-crypto-investments-reach-over-72m,publish,https://coincu.com/world-liberty-crypto-investments-reach-over-72m,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
297008,2024-12-15T01:30:00,dont-regret-missing-slerfs-explosive-start-seize-your-chance-with-btfd-coin-the-best-new-meme-coin-for-significant-returns-in-2025,publish,https://coincu.com/dont-regret-missing-slerfs-explosive-start-seize-your-chance-with-btfd-coin-the-best-new-meme-coin-for-significant-returns-in-2025,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
