id,date,slug,status,url,backlink_rows,ref_domains,gsc_clicks,gsc_impressions,decision,reason
280464,2024-08-29T14:57:00,solana-liquid-staking-products,publish,https://coincu.com/solana-liquid-staking-products,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
280461,2024-08-29T14:34:25,new-ncr-atleos-bitcoin-service,publish,https://coincu.com/new-ncr-atleos-bitcoin-service,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
280455,2024-08-29T13:55:36,pig-butchering-scams-are-increasingly-common,publish,https://coincu.com/pig-butchering-scams-are-increasingly-common,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
280442,2024-08-29T10:53:53,b2broker-and-spotware-present-b2copy-ctrader-integration-why-does-it-matter,publish,https://coincu.com/b2broker-and-spotware-present-b2copy-ctrader-integration-why-does-it-matter,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
280330,2024-08-28T19:55:00,dev-release-103-exploring-blockchain-explorer,publish,https://coincu.com/dev-release-103-exploring-blockchain-explorer,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
280327,2024-08-28T17:00:00,insights-into-blockdags-dag-technology-shiba,publish,https://coincu.com/insights-into-blockdags-dag-technology-shiba,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
280319,2024-08-28T16:00:00,can-blockdag-reach-1-soon-near-protocol,publish,https://coincu.com/can-blockdag-reach-1-soon-near-protocol,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
280354,2024-08-28T15:27:00,hamster-kombat-airdrop-set-for-september-26,publish,https://coincu.com/hamster-kombat-airdrop-set-for-september-26,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
280349,2024-08-28T14:32:00,sec-wells-notice-issued-to-opensea,publish,https://coincu.com/sec-wells-notice-issued-to-opensea,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
280335,2024-08-28T14:00:00,blockdag-foundation-setup-avalanche-drop,publish,https://coincu.com/blockdag-foundation-setup-avalanche-drop,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
