id,date,slug,status,url,backlink_rows,ref_domains,gsc_clicks,gsc_impressions,decision,reason
322187,2025-02-14T02:03:21,world-liberty-financial-is-almost-finishing,publish,https://coincu.com/world-liberty-financial-is-almost-finishing,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322202,2025-02-14T01:30:00,you-watched-floki-inu-skyrocket-now-youre-about-to-miss-the-next-big-meme-coins-3650-roi-if-you-dont-act-fast,publish,https://coincu.com/you-watched-floki-inu-skyrocket-now-youre-about-to-miss-the-next-big-meme-coins-3650-roi-if-you-dont-act-fast,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322171,2025-02-13T23:45:00,best-meme-coins-for-exponential-returns-arctic-pablo-more,publish,https://coincu.com/best-meme-coins-for-exponential-returns-arctic-pablo-more,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322164,2025-02-13T20:45:00,top-new-cryptos-to-buy-this-month-arctic-pablo-coin-degen-apu-apustaja,publish,https://coincu.com/top-new-cryptos-to-buy-this-month-arctic-pablo-coin-degen-apu-apustaja,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322155,2025-02-13T20:15:00,best-new-meme-coins-to-join-for-long-term-btfds-soon-to-expire-100-bonus-turbos-253m-market-cap-and-memecoins-8-jump,publish,https://coincu.com/best-new-meme-coins-to-join-for-long-term-btfds-soon-to-expire-100-bonus-turbos-253m-market-cap-and-memecoins-8-jump,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322151,2025-02-13T19:15:00,qubetics-explosive-roi-kaspas-surge-and-seis-rise-the-top-cryptos-set-for-100x-gains,publish,https://coincu.com/qubetics-explosive-roi-kaspas-surge-and-seis-rise-the-top-cryptos-set-for-100x-gains,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322092,2025-02-13T16:15:00,best-cryptos-with-low-fees-a-detailed-comparison-of-qubetics-tron-and-gala,publish,https://coincu.com/best-cryptos-with-low-fees-a-detailed-comparison-of-qubetics-tron-and-gala,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322146,2025-02-13T15:38:31,hivello-secures-strategic-investment-from-antanas-tony-g-guoga-to-scale-decentralized-compute,publish,https://coincu.com/hivello-secures-strategic-investment-from-antanas-tony-g-guoga-to-scale-decentralized-compute,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322127,2025-02-13T15:28:00,opensea-sea-token-officially-announced,publish,https://coincu.com/opensea-sea-token-officially-announced,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322121,2025-02-13T15:00:31,deutsche-bank-backed-taurus-launches-on-solana,publish,https://coincu.com/deutsche-bank-backed-taurus-launches-on-solana,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322129,2025-02-13T15:00:00,how-can-users-protect-their-crypto-from-centralized-failures,publish,https://coincu.com/how-can-users-protect-their-crypto-from-centralized-failures,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322079,2025-02-13T14:00:00,chowwow-the-next-breakthrough-token-challenging-ripples-dominance,publish,https://coincu.com/chowwow-the-next-breakthrough-token-challenging-ripples-dominance,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322106,2025-02-13T13:38:00,tether-sell-bitcoin-impact-of-new-stablecoin-law,publish,https://coincu.com/tether-sell-bitcoin-impact-of-new-stablecoin-law,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322132,2025-02-13T13:09:00,qovvo-io-announces-the-open-beta-launch-of-its-global-p2p-crypto-lending-platform,publish,https://coincu.com/qovvo-io-announces-the-open-beta-launch-of-its-global-p2p-crypto-lending-platform,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322100,2025-02-13T13:00:46,killer-whales-gives-behind-the-scenes-look-at-season-2,publish,https://coincu.com/killer-whales-gives-behind-the-scenes-look-at-season-2,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322088,2025-02-13T10:43:51,defi-agents-taking-over-your-ai-powered-autonomous-investment-managers,publish,https://coincu.com/defi-agents-taking-over-your-ai-powered-autonomous-investment-managers,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322085,2025-02-13T10:40:41,bitcoins-expanding-utility-the-secret-force-driving-its-unprecedented-growth,publish,https://coincu.com/bitcoins-expanding-utility-the-secret-force-driving-its-unprecedented-growth,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322048,2025-02-13T07:26:40,pi-network-expected-to-list-but-may-crash,publish,https://coincu.com/pi-network-expected-to-list-but-may-crash,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322039,2025-02-13T04:15:00,looking-for-early-gains-qubetics-bitcoin-cash-quant-are-the-best-cryptos-for-short-term-profits-this-month,publish,https://coincu.com/looking-for-early-gains-qubetics-bitcoin-cash-quant-are-the-best-cryptos-for-short-term-profits-this-month,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
321966,2025-02-13T04:00:00,shiba-inu-price-prediction-10x-gains-are-on-the-horizon-for-shib-why-experts-believe-shib-killer-could-deliver-massive-returns,publish,https://coincu.com/shiba-inu-price-prediction-10x-gains-are-on-the-horizon-for-shib-why-experts-believe-shib-killer-could-deliver-massive-returns,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322025,2025-02-13T03:54:24,21shares-ethereum-etf-seeks-staking,publish,https://coincu.com/21shares-ethereum-etf-seeks-staking,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322028,2025-02-13T02:45:00,top-meme-coins-with-1000x-potential-arctic-pablo-coin-trump-meme-coin-and-degen,publish,https://coincu.com/top-meme-coins-with-1000x-potential-arctic-pablo-coin-trump-meme-coin-and-degen,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322011,2025-02-13T01:15:00,top-meme-coins-to-buy-for-2025-arctic-pablo-coin-snek-gigachad-for-explosive-gains,publish,https://coincu.com/top-meme-coins-to-buy-for-2025-arctic-pablo-coin-snek-gigachad-for-explosive-gains,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
321971,2025-02-13T01:00:00,deepseek-trading-bot-spots-an-altcoin-ready-to-outperform-solana-with-a-55000-rally,publish,https://coincu.com/deepseek-trading-bot-spots-an-altcoin-ready-to-outperform-solana-with-a-55000-rally,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
321975,2025-02-12T22:25:00,top-meme-coins-to-invest-in-february-2025-arctic-pablo-coin-spx6900-and-act-i-the-ai-prophecy,publish,https://coincu.com/top-meme-coins-to-invest-in-february-2025-arctic-pablo-coin-spx6900-and-act-i-the-ai-prophecy,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322005,2025-02-12T22:17:45,carvs-d-a-t-a-framework-2-0-deepseek-and-carv-id-integration-for-enhanced-decision-making,publish,https://coincu.com/carvs-d-a-t-a-framework-2-0-deepseek-and-carv-id-integration-for-enhanced-decision-making,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
322001,2025-02-12T20:47:07,the-sandbox-introduces-major-enhancements-for-creators-and-brands-to-build-in-the-metaverse,publish,https://coincu.com/the-sandbox-introduces-major-enhancements-for-creators-and-brands-to-build-in-the-metaverse,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
321959,2025-02-12T19:15:00,polkadot-expands-filecoin-at-critical-support-is-qubetics-the-key-to-the-next-crypto-rally-best-for-long-term-gains,publish,https://coincu.com/polkadot-expands-filecoin-at-critical-support-is-qubetics-the-key-to-the-next-crypto-rally-best-for-long-term-gains,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
