id,date,slug,status,url,backlink_rows,ref_domains,gsc_clicks,gsc_impressions,decision,reason
327481,2025-03-20T03:28:36,bitnomial-xrp-futures-launch-2,publish,https://coincu.com/bitnomial-xrp-futures-launch-2,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327474,2025-03-20T02:59:47,trump-digital-asset-summit,publish,https://coincu.com/trump-digital-asset-summit,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327470,2025-03-20T02:29:15,trump-interest-rates-economic-slowdown,publish,https://coincu.com/trump-interest-rates-economic-slowdown,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327468,2025-03-20T01:28:42,czech-bank-bitcoin-debate,publish,https://coincu.com/czech-bank-bitcoin-debate,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327466,2025-03-20T00:59:06,trump-media-leaders-crypto-spac,publish,https://coincu.com/trump-media-leaders-crypto-spac,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327464,2025-03-20T00:29:55,solana-futures-etfs-launch,publish,https://coincu.com/solana-futures-etfs-launch,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327462,2025-03-19T23:59:17,fed-policy-economic-outlook-uncertainties,publish,https://coincu.com/fed-policy-economic-outlook-uncertainties,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327460,2025-03-19T22:59:14,powell-commodity-inflation-tariffs,publish,https://coincu.com/powell-commodity-inflation-tariffs,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327458,2025-03-19T22:29:28,federal-reserve-balance-sheet-reduction,publish,https://coincu.com/federal-reserve-balance-sheet-reduction,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327456,2025-03-19T21:58:44,fed-2025-gdp-projection-impact,publish,https://coincu.com/fed-2025-gdp-projection-impact,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327454,2025-03-19T21:29:15,federal-reserve-slow-balance-sheet,publish,https://coincu.com/federal-reserve-slow-balance-sheet,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327452,2025-03-19T20:59:23,trump-crypto-summit-speech,publish,https://coincu.com/trump-crypto-summit-speech,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327450,2025-03-19T20:29:00,dollar-index-rise-crypto-impact,publish,https://coincu.com/dollar-index-rise-crypto-impact,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327362,2025-03-19T20:00:00,top-bullish-cryptos-a-guide-to-extraordinary-financial-growth,publish,https://coincu.com/top-bullish-cryptos-a-guide-to-extraordinary-financial-growth,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327448,2025-03-19T19:58:24,hyperliquid-whale-denies-claims,publish,https://coincu.com/hyperliquid-whale-denies-claims,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327446,2025-03-19T19:29:11,russia-bolivia-bitcoin-oil-debunked,publish,https://coincu.com/russia-bolivia-bitcoin-oil-debunked,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327444,2025-03-19T18:59:02,federal-reserve-market-tightening,publish,https://coincu.com/federal-reserve-market-tightening,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327441,2025-03-19T18:28:57,federal-reserve-2025-rate-projections,publish,https://coincu.com/federal-reserve-2025-rate-projections,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327435,2025-03-19T18:15:00,top-cryptos-to-buy-now-arctic-pablo-coin-ethereum-polkadot,publish,https://coincu.com/top-cryptos-to-buy-now-arctic-pablo-coin-ethereum-polkadot,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
327497,2025-03-19T18:00:00,vatan-coin-shaping-the-future-of-digital-finance,publish,https://coincu.com/vatan-coin-shaping-the-future-of-digital-finance,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
