id,date,slug,status,url,backlink_rows,ref_domains,gsc_clicks,gsc_impressions,decision,reason
188694,2023-05-20T03:59:24,are-there-still-crypto-projects-with-real,publish,https://coincu.com/are-there-still-crypto-projects-with-real,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
188714,2023-05-20T03:08:07,mastermind-45m-coindeal-scam-first-appears,publish,https://coincu.com/mastermind-45m-coindeal-scam-first-appears,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
188705,2023-05-20T02:39:13,gateio-ordi-withdrawal-high-fees,publish,https://coincu.com/gateio-ordi-withdrawal-high-fees,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
188698,2023-05-20T02:01:14,fed-stop-raising-interest-rates-btc-27000,publish,https://coincu.com/fed-stop-raising-interest-rates-btc-27000,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
188678,2023-05-19T08:15:50,stacks-network-extend-bitcoin-network,publish,https://coincu.com/stacks-network-extend-bitcoin-network,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
188660,2023-05-19T06:36:34,aave-is-ens-1inch-support-on-v3-ethereum,publish,https://coincu.com/aave-is-ens-1inch-support-on-v3-ethereum,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
188649,2023-05-19T06:04:17,hashkey-group-to-raise-funds,publish,https://coincu.com/hashkey-group-to-raise-funds,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
188647,2023-05-19T05:48:42,mexicos-internet-provider-bitcoin-lightning,publish,https://coincu.com/mexicos-internet-provider-bitcoin-lightning,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
188632,2023-05-19T05:24:08,deepcoin-reviews-cryptocurrency-derivative,publish,https://coincu.com/deepcoin-reviews-cryptocurrency-derivative,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
188629,2023-05-19T05:11:14,cbdc-work-on-different-types-of-networks,publish,https://coincu.com/cbdc-work-on-different-types-of-networks,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
