id,date,slug,status,url,backlink_rows,ref_domains,gsc_clicks,gsc_impressions,decision,reason
164079,2023-02-02T08:11:15,luno-malaysia-denies-money-mixed-dcg,publish,https://coincu.com/luno-malaysia-denies-money-mixed-dcg,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
164045,2023-02-02T06:14:17,optimism-foundation-proposes-mainnet,publish,https://coincu.com/optimism-foundation-proposes-mainnet,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
164043,2023-02-02T05:50:33,chainalysis-lays-off-4-8-its-workforce,publish,https://coincu.com/chainalysis-lays-off-4-8-its-workforce,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
164145,2023-02-02T04:29:58,stablecoins-legislation-increase-acceptance,publish,https://coincu.com/stablecoins-legislation-increase-acceptance,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
164143,2023-02-02T04:17:45,damus-social-network-has-45k-users,publish,https://coincu.com/damus-social-network-has-45k-users,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
164023,2023-02-02T03:45:36,bitget-expands-copy-trading,publish,https://coincu.com/bitget-expands-copy-trading,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
164135,2023-02-02T03:36:44,solana-defi-everlend-finance-terminates,publish,https://coincu.com/solana-defi-everlend-finance-terminates,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163967,2023-02-02T02:09:53,defi-protocol-archimedes-raises-4-9-mil,publish,https://coincu.com/defi-protocol-archimedes-raises-4-9-mil,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163945,2023-02-01T17:04:38,circle-is-withdrawn-31-34-mil-anonymous,publish,https://coincu.com/circle-is-withdrawn-31-34-mil-anonymous,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163877,2023-02-01T16:46:58,damus-reaches-top-10,publish,https://coincu.com/damus-reaches-top-10,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163906,2023-02-01T15:07:24,luxor-rfq-platform-for-bitcoin-miners,publish,https://coincu.com/luxor-rfq-platform-for-bitcoin-miners,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163885,2023-02-01T14:27:47,defi-altcoins-gain-strength-amid-pullback,publish,https://coincu.com/defi-altcoins-gain-strength-amid-pullback,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163784,2023-02-01T09:44:33,celsius-eligible-custody-users,publish,https://coincu.com/celsius-eligible-custody-users,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163801,2023-02-01T08:38:30,voyager-digital-creditors-deny-alamedas,publish,https://coincu.com/voyager-digital-creditors-deny-alamedas,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163778,2023-02-01T08:32:01,consensys-launches-metamask-learn,publish,https://coincu.com/consensys-launches-metamask-learn,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163787,2023-02-01T07:13:00,toyota-will-use-dao-hackathon-blockchain,publish,https://coincu.com/toyota-will-use-dao-hackathon-blockchain,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163776,2023-02-01T06:51:45,doodles-releases-dooplication-guide,publish,https://coincu.com/doodles-releases-dooplication-guide,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163744,2023-02-01T05:53:14,defi-liquidity-protocol-squid,publish,https://coincu.com/defi-liquidity-protocol-squid,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163723,2023-02-01T04:36:46,immutablex-launch-immutable-passport,publish,https://coincu.com/immutablex-launch-immutable-passport,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163720,2023-02-01T04:16:09,archax-to-launch-custody-service,publish,https://coincu.com/archax-to-launch-custody-service,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163718,2023-02-01T03:50:12,hamilton-lanes-polygon-securitize,publish,https://coincu.com/hamilton-lanes-polygon-securitize,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163666,2023-01-31T18:04:05,intain-launches-avalanche-subnet-securitize,publish,https://coincu.com/intain-launches-avalanche-subnet-securitize,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163642,2023-01-31T17:38:16,aptos-skyrocketed-just-an-empty-game,publish,https://coincu.com/aptos-skyrocketed-just-an-empty-game,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163599,2023-01-31T12:48:38,hong-kong-now-required-license-stablecoin,publish,https://coincu.com/hong-kong-now-required-license-stablecoin,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163564,2023-01-31T12:12:11,inventory-of-high-quality-web3-projects,publish,https://coincu.com/inventory-of-high-quality-web3-projects,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163577,2023-01-31T11:22:57,oh-baby-games-a-6-million-seed-round,publish,https://coincu.com/oh-baby-games-a-6-million-seed-round,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
163572,2023-01-31T10:53:19,biden-administration-to-tackle-crypto-risks,publish,https://coincu.com/biden-administration-to-tackle-crypto-risks,0,0,0,0,draft_now,no_backlink_no_gsc_top1000_older_30d
