source_url,source_type,source_id,old_link,new_link,old_count_found_in_raw,status
https://coincu.com/semler-scientific-added-237-btc/,posts,302031,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/semler-scientific-added-237-btc/,posts,302031,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/semler-scientific-added-237-btc/,posts,302031,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/kucoin-delists-polyhedras-token-zk-token-symbol/,posts,261738,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/kucoin-delists-polyhedras-token-zk-token-symbol/,posts,261738,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/kucoin-delists-polyhedras-token-zk-token-symbol/,posts,261738,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/world-liberty-financial-trx-acquisition/,posts,302994,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/world-liberty-financial-trx-acquisition/,posts,302994,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/world-liberty-financial-trx-acquisition/,posts,302994,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/indonesia-national-exchange-launch/,posts,204624,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/indonesia-national-exchange-launch/,posts,204624,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/indonesia-national-exchange-launch/,posts,204624,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/new-us-treasury-secretary-scott-bessent/,posts,293514,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/new-us-treasury-secretary-scott-bessent/,posts,293514,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/new-us-treasury-secretary-scott-bessent/,posts,293514,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/new-ledger-bitcoin-hardware-wallet/,posts,269459,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/new-ledger-bitcoin-hardware-wallet/,posts,269459,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/new-ledger-bitcoin-hardware-wallet/,posts,269459,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/gamestop-gme-surge-is-back/,posts,262927,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/gamestop-gme-surge-is-back/,posts,262927,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/gamestop-gme-surge-is-back/,posts,262927,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/world-liberty-financial-could-receive-10m/,posts,303690,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/world-liberty-financial-could-receive-10m/,posts,303690,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/world-liberty-financial-could-receive-10m/,posts,303690,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/solana-etf-takes-spotlight-as-sec-approval/,posts,295134,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/solana-etf-takes-spotlight-as-sec-approval/,posts,295134,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/solana-etf-takes-spotlight-as-sec-approval/,posts,295134,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/hong-kong-bitcoin-reserve-proposed/,posts,299445,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/hong-kong-bitcoin-reserve-proposed/,posts,299445,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/hong-kong-bitcoin-reserve-proposed/,posts,299445,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/bybit-card-now-expands-registration-support/,posts,288484,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/bybit-card-now-expands-registration-support/,posts,288484,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/bybit-card-now-expands-registration-support/,posts,288484,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/new-el-salvador-bitcoin-purchase-boosted/,posts,297983,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/new-el-salvador-bitcoin-purchase-boosted/,posts,297983,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/new-el-salvador-bitcoin-purchase-boosted/,posts,297983,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/michael-saylors-strategy-embraces-bitcoin/,posts,307203,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/michael-saylors-strategy-embraces-bitcoin/,posts,307203,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/michael-saylors-strategy-embraces-bitcoin/,posts,307203,https://coincu.com/c/bitcoin,https://coincu.com/bitcoin/,0,no_match_in_raw
https://coincu.com/strategy-relies-entirely-on-bitcoin/,posts,342665,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/strategy-relies-entirely-on-bitcoin/,posts,342665,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/strategy-relies-entirely-on-bitcoin/,posts,342665,https://coincu.com/c/bitcoin,https://coincu.com/bitcoin/,0,no_match_in_raw
https://coincu.com/michael-saylors-strategy-plans-21b-fundraising/,posts,325792,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/michael-saylors-strategy-plans-21b-fundraising/,posts,325792,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
